,subject,session,run,task,ts_CAPS,pearson_r
166,sub-15,ses-01,run-01,task-checker,tsCAP8,0.04985307772627512
167,sub-15,ses-02,run-01,task-checker,tsCAP8,0.2849542587406869
168,sub-16,ses-02,run-01,task-checker,tsCAP1,0.3870707537175291
169,sub-16,ses-02,run-01,task-checker,tsCAP2,0.4013242788128772
170,sub-16,ses-02,run-01,task-checker,tsCAP3,0.4748052668502264
171,sub-16,ses-02,run-01,task-checker,tsCAP4,0.451104383213384
172,sub-16,ses-02,run-01,task-checker,tsCAP5,-0.28812985578897504
173,sub-16,ses-02,run-01,task-checker,tsCAP6,-0.3000447987514011
174,sub-16,ses-02,run-01,task-checker,tsCAP7,-0.34010714455068647
175,sub-16,ses-02,run-01,task-checker,tsCAP8,-0.37565642050967474
176,sub-17,ses-01,run-01,task-checker,tsCAP1,0.28195896622608496
177,sub-17,ses-02,run-01,task-checker,tsCAP1,0.0918810762015749
178,sub-17,ses-01,run-01,task-checker,tsCAP2,0.16398124003307427
179,sub-17,ses-02,run-01,task-checker,tsCAP2,0.023149688922359375
180,sub-17,ses-01,run-01,task-checker,tsCAP3,0.23299027111981024
181,sub-17,ses-02,run-01,task-checker,tsCAP3,0.2935158281679686
182,sub-17,ses-01,run-01,task-checker,tsCAP4,0.15990029392820643
183,sub-17,ses-02,run-01,task-checker,tsCAP4,0.2716791523619152
184,sub-17,ses-01,run-01,task-checker,tsCAP5,-0.2109033244302548
185,sub-17,ses-02,run-01,task-checker,tsCAP5,0.4889311328520915
186,sub-17,ses-01,run-01,task-checker,tsCAP6,-0.256471011033133
187,sub-17,ses-02,run-01,task-checker,tsCAP6,0.48526771313299094
188,sub-17,ses-01,run-01,task-checker,tsCAP7,-0.07174045664631057
189,sub-17,ses-02,run-01,task-checker,tsCAP7,0.4386346788456664
190,sub-17,ses-01,run-01,task-checker,tsCAP8,-0.10150199583595418
191,sub-17,ses-02,run-01,task-checker,tsCAP8,0.4063364731723968
192,sub-18,ses-01,run-01,task-checker,tsCAP1,0.2950812353765062
193,sub-18,ses-01,run-01,task-checker,tsCAP2,0.32357273626525884
194,sub-18,ses-01,run-01,task-checker,tsCAP3,0.3420546039459389
195,sub-18,ses-01,run-01,task-checker,tsCAP4,0.30761473309883897
196,sub-18,ses-01,run-01,task-checker,tsCAP5,0.5253269171218349
197,sub-18,ses-01,run-01,task-checker,tsCAP6,0.5256813134418137
198,sub-18,ses-01,run-01,task-checker,tsCAP7,0.3541175994099327
199,sub-18,ses-01,run-01,task-checker,tsCAP8,0.2815556490786551
200,sub-20,ses-01,run-01,task-checker,tsCAP1,0.3064505300026126
201,sub-20,ses-02,run-01,task-checker,tsCAP1,0.704613804149835
202,sub-20,ses-01,run-01,task-checker,tsCAP2,0.3089747190686359
203,sub-20,ses-02,run-01,task-checker,tsCAP2,0.7005139420099726
204,sub-20,ses-01,run-01,task-checker,tsCAP3,0.5545660071206485
205,sub-20,ses-02,run-01,task-checker,tsCAP3,0.612554263229041
206,sub-20,ses-01,run-01,task-checker,tsCAP4,0.5069573970754575
207,sub-20,ses-02,run-01,task-checker,tsCAP4,0.5675730447966192
208,sub-20,ses-01,run-01,task-checker,tsCAP5,-0.09682486022998746
209,sub-20,ses-02,run-01,task-checker,tsCAP5,-0.08088790815044974
210,sub-20,ses-01,run-01,task-checker,tsCAP6,-0.13843227391882978
211,sub-20,ses-02,run-01,task-checker,tsCAP6,-0.09186526674086444
212,sub-20,ses-01,run-01,task-checker,tsCAP7,-0.17845836457063086
213,sub-20,ses-02,run-01,task-checker,tsCAP7,-0.1192098398644692
214,sub-20,ses-01,run-01,task-checker,tsCAP8,-0.24899016499315324
215,sub-20,ses-02,run-01,task-checker,tsCAP8,-0.1667419625667533
216,sub-21,ses-01,run-01,task-checker,tsCAP1,0.3548579475389458
217,sub-21,ses-02,run-01,task-checker,tsCAP1,-0.20099887270552377
218,sub-21,ses-01,run-01,task-checker,tsCAP2,0.40959531738516436
219,sub-21,ses-02,run-01,task-checker,tsCAP2,-0.10618111431127349
220,sub-21,ses-01,run-01,task-checker,tsCAP3,0.6730663068558428
221,sub-21,ses-02,run-01,task-checker,tsCAP3,-0.0759204470613718
222,sub-21,ses-01,run-01,task-checker,tsCAP4,0.6410732848554819
223,sub-21,ses-02,run-01,task-checker,tsCAP4,-0.04317991865022914
224,sub-21,ses-01,run-01,task-checker,tsCAP5,0.2744798343849218
225,sub-21,ses-02,run-01,task-checker,tsCAP5,-0.24018534056336804
226,sub-21,ses-01,run-01,task-checker,tsCAP6,0.2724002535243853
227,sub-21,ses-02,run-01,task-checker,tsCAP6,-0.21266475165727758
228,sub-21,ses-01,run-01,task-checker,tsCAP7,0.196405575286786
229,sub-21,ses-02,run-01,task-checker,tsCAP7,-0.34373951427436733
230,sub-21,ses-01,run-01,task-checker,tsCAP8,0.14789632673524924
231,sub-21,ses-02,run-01,task-checker,tsCAP8,-0.3333188948639541
232,sub-22,ses-01,run-01,task-checker,tsCAP1,0.2011938640085634
233,sub-22,ses-02,run-01,task-checker,tsCAP1,0.24407035492512583
234,sub-22,ses-01,run-01,task-checker,tsCAP2,0.17607364436434672
235,sub-22,ses-02,run-01,task-checker,tsCAP2,0.065930951993997
236,sub-22,ses-01,run-01,task-checker,tsCAP3,0.08033962696534419
237,sub-22,ses-02,run-01,task-checker,tsCAP3,0.3243761898044241
238,sub-22,ses-01,run-01,task-checker,tsCAP4,0.06016451522268888
239,sub-22,ses-02,run-01,task-checker,tsCAP4,0.2570451535122172
240,sub-22,ses-01,run-01,task-checker,tsCAP5,-0.21384697610343112
241,sub-22,ses-02,run-01,task-checker,tsCAP5,0.27472225957939167
242,sub-22,ses-01,run-01,task-checker,tsCAP6,-0.24339694909657805
243,sub-22,ses-02,run-01,task-checker,tsCAP6,0.20756279528605645
244,sub-22,ses-01,run-01,task-checker,tsCAP7,-0.0949131160036328
245,sub-22,ses-02,run-01,task-checker,tsCAP7,0.33449680564110856
246,sub-22,ses-01,run-01,task-checker,tsCAP8,-0.08853885839143123
247,sub-22,ses-02,run-01,task-checker,tsCAP8,0.3382922565938754
