,iteration,subject,session,run,task,ts_CAPS,pearson_r
195,3,sub-06,ses-02,run-01,task-rest,tsCAP2,0.08121976608920252
196,3,sub-06,ses-01,run-01,task-rest,tsCAP3,0.09015088396069744
197,3,sub-06,ses-02,run-01,task-rest,tsCAP3,0.11087240840118576
198,3,sub-06,ses-01,run-01,task-rest,tsCAP4,0.06532610701694981
199,3,sub-06,ses-02,run-01,task-rest,tsCAP4,0.0804455556814081
200,3,sub-06,ses-01,run-01,task-rest,tsCAP5,0.2146128001872269
201,3,sub-06,ses-02,run-01,task-rest,tsCAP5,0.3343957910394835
202,3,sub-06,ses-01,run-01,task-rest,tsCAP6,0.20646061847294436
203,3,sub-06,ses-02,run-01,task-rest,tsCAP6,0.3334034140924132
204,3,sub-06,ses-01,run-01,task-rest,tsCAP7,0.12521404782026982
205,3,sub-06,ses-02,run-01,task-rest,tsCAP7,0.12488857852058798
206,3,sub-06,ses-01,run-01,task-rest,tsCAP8,0.1448844811475417
207,3,sub-06,ses-02,run-01,task-rest,tsCAP8,0.14309492885867467
208,4,sub-06,ses-01,run-01,task-rest,tsCAP1,0.0186414669335085
209,4,sub-06,ses-02,run-01,task-rest,tsCAP1,0.11575498558149318
210,4,sub-06,ses-01,run-01,task-rest,tsCAP2,0.0018471790212467325
211,4,sub-06,ses-02,run-01,task-rest,tsCAP2,0.07945636919074026
212,4,sub-06,ses-01,run-01,task-rest,tsCAP3,0.13378577213832907
213,4,sub-06,ses-02,run-01,task-rest,tsCAP3,0.03962722440640823
214,4,sub-06,ses-01,run-01,task-rest,tsCAP4,0.11297425272363787
215,4,sub-06,ses-02,run-01,task-rest,tsCAP4,0.020256630644327284
216,4,sub-06,ses-01,run-01,task-rest,tsCAP5,0.38047796020246405
217,4,sub-06,ses-02,run-01,task-rest,tsCAP5,0.2926450701074123
218,4,sub-06,ses-01,run-01,task-rest,tsCAP6,0.3757709446077797
219,4,sub-06,ses-02,run-01,task-rest,tsCAP6,0.291039847280399
220,4,sub-06,ses-01,run-01,task-rest,tsCAP7,0.10334509563960044
221,4,sub-06,ses-02,run-01,task-rest,tsCAP7,0.19695722608101174
222,4,sub-06,ses-01,run-01,task-rest,tsCAP8,0.1235650246039845
223,4,sub-06,ses-02,run-01,task-rest,tsCAP8,0.20933969806648664
224,5,sub-06,ses-01,run-01,task-rest,tsCAP1,0.01939063958365247
225,5,sub-06,ses-02,run-01,task-rest,tsCAP1,0.09796107779518491
226,5,sub-06,ses-01,run-01,task-rest,tsCAP2,0.02084717633678936
227,5,sub-06,ses-02,run-01,task-rest,tsCAP2,0.05499167026232552
228,5,sub-06,ses-01,run-01,task-rest,tsCAP3,0.10835671041480757
229,5,sub-06,ses-02,run-01,task-rest,tsCAP3,-0.014397377859750609
230,5,sub-06,ses-01,run-01,task-rest,tsCAP4,0.12886827767542236
231,5,sub-06,ses-02,run-01,task-rest,tsCAP4,0.027139581368401788
232,5,sub-06,ses-01,run-01,task-rest,tsCAP5,0.37653210182095204
233,5,sub-06,ses-02,run-01,task-rest,tsCAP5,0.256680721002882
234,5,sub-06,ses-01,run-01,task-rest,tsCAP6,0.3669955234999005
235,5,sub-06,ses-02,run-01,task-rest,tsCAP6,0.25192914121091864
236,5,sub-06,ses-01,run-01,task-rest,tsCAP7,0.1361774856758064
237,5,sub-06,ses-02,run-01,task-rest,tsCAP7,0.18999881731787055
238,5,sub-06,ses-01,run-01,task-rest,tsCAP8,0.13439277255762097
239,5,sub-06,ses-02,run-01,task-rest,tsCAP8,0.19286473237235507
240,6,sub-06,ses-01,run-01,task-rest,tsCAP1,0.06555112273721193
241,6,sub-06,ses-02,run-01,task-rest,tsCAP1,0.08108147449761434
242,6,sub-06,ses-01,run-01,task-rest,tsCAP2,0.04385393733913769
243,6,sub-06,ses-02,run-01,task-rest,tsCAP2,0.030810397603542688
244,6,sub-06,ses-01,run-01,task-rest,tsCAP3,0.14006173364196325
245,6,sub-06,ses-02,run-01,task-rest,tsCAP3,0.05735052216501243
246,6,sub-06,ses-01,run-01,task-rest,tsCAP4,0.12271325476323725
247,6,sub-06,ses-02,run-01,task-rest,tsCAP4,-0.0035364822396889628
248,6,sub-06,ses-01,run-01,task-rest,tsCAP5,0.37461874013083135
249,6,sub-06,ses-02,run-01,task-rest,tsCAP5,0.3267330244763055
250,6,sub-06,ses-01,run-01,task-rest,tsCAP6,0.3723286211125219
251,6,sub-06,ses-02,run-01,task-rest,tsCAP6,0.33017109115617627
252,6,sub-06,ses-01,run-01,task-rest,tsCAP7,0.1281362325338811
253,6,sub-06,ses-02,run-01,task-rest,tsCAP7,0.20612594287172625
254,6,sub-06,ses-01,run-01,task-rest,tsCAP8,0.16404045844821755
255,6,sub-06,ses-02,run-01,task-rest,tsCAP8,0.21617421407480497
256,7,sub-06,ses-01,run-01,task-rest,tsCAP1,0.04799327113347261
257,7,sub-06,ses-02,run-01,task-rest,tsCAP1,0.09169079110921295
258,7,sub-06,ses-01,run-01,task-rest,tsCAP2,0.01552670655845677
259,7,sub-06,ses-02,run-01,task-rest,tsCAP2,0.06339059400321059
260,7,sub-06,ses-01,run-01,task-rest,tsCAP3,0.09034790759036603
261,7,sub-06,ses-02,run-01,task-rest,tsCAP3,0.06817863437284039
262,7,sub-06,ses-01,run-01,task-rest,tsCAP4,0.05343981553762933
263,7,sub-06,ses-02,run-01,task-rest,tsCAP4,0.06499181434933632
264,7,sub-06,ses-01,run-01,task-rest,tsCAP5,0.4102028266904796
265,7,sub-06,ses-02,run-01,task-rest,tsCAP5,0.3116809077442882
266,7,sub-06,ses-01,run-01,task-rest,tsCAP6,0.40783472163090095
267,7,sub-06,ses-02,run-01,task-rest,tsCAP6,0.30968492756198696
268,7,sub-06,ses-01,run-01,task-rest,tsCAP7,0.19764855517497493
269,7,sub-06,ses-02,run-01,task-rest,tsCAP7,0.2239794196564909
270,7,sub-06,ses-01,run-01,task-rest,tsCAP8,0.22474499379255738
271,7,sub-06,ses-02,run-01,task-rest,tsCAP8,0.23393401386868445
272,8,sub-06,ses-01,run-01,task-rest,tsCAP1,0.018606850042578133
273,8,sub-06,ses-02,run-01,task-rest,tsCAP1,0.04539553562513619
274,8,sub-06,ses-01,run-01,task-rest,tsCAP2,0.04567662560329979
275,8,sub-06,ses-02,run-01,task-rest,tsCAP2,-0.009677207145459794
276,8,sub-06,ses-01,run-01,task-rest,tsCAP3,0.11237678289894835
277,8,sub-06,ses-02,run-01,task-rest,tsCAP3,0.13990093416152666
278,8,sub-06,ses-01,run-01,task-rest,tsCAP4,0.1254063936644445
279,8,sub-06,ses-02,run-01,task-rest,tsCAP4,0.06735458406648676
280,8,sub-06,ses-01,run-01,task-rest,tsCAP5,0.3253057370472355
281,8,sub-06,ses-02,run-01,task-rest,tsCAP5,0.2746608005476221
282,8,sub-06,ses-01,run-01,task-rest,tsCAP6,0.3207003031119401
283,8,sub-06,ses-02,run-01,task-rest,tsCAP6,0.28380551468773213
284,8,sub-06,ses-01,run-01,task-rest,tsCAP7,0.12008653242828075
285,8,sub-06,ses-02,run-01,task-rest,tsCAP7,0.14230833693985465
286,8,sub-06,ses-01,run-01,task-rest,tsCAP8,0.15713032197814214
287,8,sub-06,ses-02,run-01,task-rest,tsCAP8,0.15413399540237013
288,9,sub-06,ses-01,run-01,task-rest,tsCAP1,0.04211785044626599
289,9,sub-06,ses-02,run-01,task-rest,tsCAP1,0.06839103053397777
290,9,sub-06,ses-01,run-01,task-rest,tsCAP2,0.05322360869445696
291,9,sub-06,ses-02,run-01,task-rest,tsCAP2,0.023088867946935907
292,9,sub-06,ses-01,run-01,task-rest,tsCAP3,0.00625020564847355
293,9,sub-06,ses-02,run-01,task-rest,tsCAP3,0.18315436304363822
294,9,sub-06,ses-01,run-01,task-rest,tsCAP4,-0.015389617037958691
295,9,sub-06,ses-02,run-01,task-rest,tsCAP4,0.13448123768766904
296,9,sub-06,ses-01,run-01,task-rest,tsCAP5,0.3373971120586308
297,9,sub-06,ses-02,run-01,task-rest,tsCAP5,0.2508373276952798
298,9,sub-06,ses-01,run-01,task-rest,tsCAP6,0.34287036927867287
299,9,sub-06,ses-02,run-01,task-rest,tsCAP6,0.25580754074446466
300,9,sub-06,ses-01,run-01,task-rest,tsCAP7,0.14143733714133327
301,9,sub-06,ses-02,run-01,task-rest,tsCAP7,0.2160573885767425
302,9,sub-06,ses-01,run-01,task-rest,tsCAP8,0.17009656678471619
303,9,sub-06,ses-02,run-01,task-rest,tsCAP8,0.22390653043666542
304,10,sub-06,ses-01,run-01,task-rest,tsCAP1,0.05994723148022615
305,10,sub-06,ses-02,run-01,task-rest,tsCAP1,0.0936751761234052
306,10,sub-06,ses-01,run-01,task-rest,tsCAP2,0.03718074065566116
307,10,sub-06,ses-02,run-01,task-rest,tsCAP2,0.04292854057588687
308,10,sub-06,ses-01,run-01,task-rest,tsCAP3,0.13843018072738741
309,10,sub-06,ses-02,run-01,task-rest,tsCAP3,0.025088002212475927
310,10,sub-06,ses-01,run-01,task-rest,tsCAP4,0.12144539255057929
311,10,sub-06,ses-02,run-01,task-rest,tsCAP4,-0.033837079353038514
312,10,sub-06,ses-01,run-01,task-rest,tsCAP5,0.380613876396
313,10,sub-06,ses-02,run-01,task-rest,tsCAP5,0.32784278489297947
314,10,sub-06,ses-01,run-01,task-rest,tsCAP6,0.37979270135188564
315,10,sub-06,ses-02,run-01,task-rest,tsCAP6,0.3319973514186422
316,10,sub-06,ses-01,run-01,task-rest,tsCAP7,0.1479573110030932
317,10,sub-06,ses-02,run-01,task-rest,tsCAP7,0.20557799385568173
318,10,sub-06,ses-01,run-01,task-rest,tsCAP8,0.18173882632741423
319,10,sub-06,ses-02,run-01,task-rest,tsCAP8,0.21613702306212693
320,1,sub-07,ses-01,run-01,task-rest,tsCAP1,0.062237888175244546
321,1,sub-07,ses-02,run-01,task-rest,tsCAP1,0.28380681905703076
322,1,sub-07,ses-01,run-01,task-rest,tsCAP2,0.09175623220214843
323,1,sub-07,ses-02,run-01,task-rest,tsCAP2,0.3214773258113038
324,1,sub-07,ses-01,run-01,task-rest,tsCAP3,0.12018073759545357
325,1,sub-07,ses-02,run-01,task-rest,tsCAP3,0.09557609202215618
326,1,sub-07,ses-01,run-01,task-rest,tsCAP4,0.11870246641323765
327,1,sub-07,ses-02,run-01,task-rest,tsCAP4,0.09672394521331473
328,1,sub-07,ses-01,run-01,task-rest,tsCAP5,0.23161508357189117
329,1,sub-07,ses-02,run-01,task-rest,tsCAP5,0.45624189187089004
330,1,sub-07,ses-01,run-01,task-rest,tsCAP6,0.24306376533948812
331,1,sub-07,ses-02,run-01,task-rest,tsCAP6,0.4703561601271534
332,1,sub-07,ses-01,run-01,task-rest,tsCAP7,0.10938011719730215
333,1,sub-07,ses-02,run-01,task-rest,tsCAP7,0.4280097548599472
334,1,sub-07,ses-01,run-01,task-rest,tsCAP8,0.12458020532623658
335,1,sub-07,ses-02,run-01,task-rest,tsCAP8,0.44448906183558357
336,2,sub-07,ses-01,run-01,task-rest,tsCAP1,0.10463439425625048
337,2,sub-07,ses-02,run-01,task-rest,tsCAP1,0.2817351520585835
338,2,sub-07,ses-01,run-01,task-rest,tsCAP2,0.13326108191834504
339,2,sub-07,ses-02,run-01,task-rest,tsCAP2,0.2840793030596604
340,2,sub-07,ses-01,run-01,task-rest,tsCAP3,0.14522630006639337
341,2,sub-07,ses-02,run-01,task-rest,tsCAP3,0.006233181587743119
342,2,sub-07,ses-01,run-01,task-rest,tsCAP4,0.14019650936223851
343,2,sub-07,ses-02,run-01,task-rest,tsCAP4,0.016900575296555833
344,2,sub-07,ses-01,run-01,task-rest,tsCAP5,0.3116369806154619
345,2,sub-07,ses-02,run-01,task-rest,tsCAP5,0.516154005336254
346,2,sub-07,ses-01,run-01,task-rest,tsCAP6,0.31327262904346054
347,2,sub-07,ses-02,run-01,task-rest,tsCAP6,0.5257604494827937
348,2,sub-07,ses-01,run-01,task-rest,tsCAP7,0.14353319869154782
349,2,sub-07,ses-02,run-01,task-rest,tsCAP7,0.41672598021592117
350,2,sub-07,ses-01,run-01,task-rest,tsCAP8,0.15384731368609014
351,2,sub-07,ses-02,run-01,task-rest,tsCAP8,0.4423072662392631
352,3,sub-07,ses-01,run-01,task-rest,tsCAP1,0.05143861003662373
353,3,sub-07,ses-02,run-01,task-rest,tsCAP1,0.14026985637427886
354,3,sub-07,ses-01,run-01,task-rest,tsCAP2,0.0764338031758862
355,3,sub-07,ses-02,run-01,task-rest,tsCAP2,0.15054204912578337
