,subject,session,run,task,ts_CAPS,pearson_r
374,sub-06,ses-01,run-02,task-rest,tsCAP4,0.10508804539422355
375,sub-06,ses-02,run-02,task-rest,tsCAP4,0.05365198888787429
376,sub-06,ses-01,run-02,task-rest,tsCAP5,0.3961861643863423
377,sub-06,ses-02,run-02,task-rest,tsCAP5,0.28423470482965174
378,sub-06,ses-01,run-02,task-rest,tsCAP6,0.40679439987964905
379,sub-06,ses-02,run-02,task-rest,tsCAP6,0.2794118282711812
380,sub-06,ses-01,run-02,task-rest,tsCAP7,0.08860281074776384
381,sub-06,ses-02,run-02,task-rest,tsCAP7,0.17074574355138866
382,sub-06,ses-01,run-02,task-rest,tsCAP8,0.12421984364250986
383,sub-06,ses-02,run-02,task-rest,tsCAP8,0.18748455737424935
384,sub-07,ses-01,run-02,task-rest,tsCAP1,0.022393741574334006
385,sub-07,ses-02,run-02,task-rest,tsCAP1,0.2412716893617978
386,sub-07,ses-01,run-02,task-rest,tsCAP2,0.02075093801473907
387,sub-07,ses-02,run-02,task-rest,tsCAP2,0.25520950373128803
388,sub-07,ses-01,run-02,task-rest,tsCAP3,0.14985446386718254
389,sub-07,ses-02,run-02,task-rest,tsCAP3,-0.03864168194905989
390,sub-07,ses-01,run-02,task-rest,tsCAP4,0.14379621274006968
391,sub-07,ses-02,run-02,task-rest,tsCAP4,-0.031166678882092205
392,sub-07,ses-01,run-02,task-rest,tsCAP5,0.2715522441004485
393,sub-07,ses-02,run-02,task-rest,tsCAP5,0.5068269837521893
394,sub-07,ses-01,run-02,task-rest,tsCAP6,0.26911035750642515
395,sub-07,ses-02,run-02,task-rest,tsCAP6,0.5134752175213061
396,sub-07,ses-01,run-02,task-rest,tsCAP7,0.09789062947939879
397,sub-07,ses-02,run-02,task-rest,tsCAP7,0.42474350699035224
398,sub-07,ses-01,run-02,task-rest,tsCAP8,0.11379601311421748
399,sub-07,ses-02,run-02,task-rest,tsCAP8,0.44059126708154556
400,sub-08,ses-01,run-02,task-rest,tsCAP1,0.1961324148099067
401,sub-08,ses-02,run-02,task-rest,tsCAP1,-0.0036974963896675337
402,sub-08,ses-01,run-02,task-rest,tsCAP2,0.16710766325313503
403,sub-08,ses-02,run-02,task-rest,tsCAP2,-0.009602526611188319
404,sub-08,ses-01,run-02,task-rest,tsCAP3,0.10025238900002195
405,sub-08,ses-02,run-02,task-rest,tsCAP3,-0.04266067427032876
406,sub-08,ses-01,run-02,task-rest,tsCAP4,0.03590734550481142
407,sub-08,ses-02,run-02,task-rest,tsCAP4,-0.018055392038946825
408,sub-08,ses-01,run-02,task-rest,tsCAP5,0.4152422661566185
409,sub-08,ses-02,run-02,task-rest,tsCAP5,0.2696426438752508
410,sub-08,ses-01,run-02,task-rest,tsCAP6,0.403432968099095
411,sub-08,ses-02,run-02,task-rest,tsCAP6,0.3059069634012079
412,sub-08,ses-01,run-02,task-rest,tsCAP7,0.12817306570261755
413,sub-08,ses-02,run-02,task-rest,tsCAP7,0.3386671641483179
414,sub-08,ses-01,run-02,task-rest,tsCAP8,0.18452264142301214
415,sub-08,ses-02,run-02,task-rest,tsCAP8,0.3491151621289211
416,sub-09,ses-01,run-02,task-rest,tsCAP1,0.36359774406462775
417,sub-09,ses-01,run-02,task-rest,tsCAP2,0.4373377338910854
418,sub-09,ses-01,run-02,task-rest,tsCAP3,0.2034869038485332
419,sub-09,ses-01,run-02,task-rest,tsCAP4,0.19095913313628904
420,sub-09,ses-01,run-02,task-rest,tsCAP5,0.02421326054129784
421,sub-09,ses-01,run-02,task-rest,tsCAP6,0.12701500401045904
422,sub-09,ses-01,run-02,task-rest,tsCAP7,0.21829939045973037
423,sub-09,ses-01,run-02,task-rest,tsCAP8,0.301054767020707
424,sub-13,ses-01,run-02,task-rest,tsCAP1,0.08786697485207251
425,sub-13,ses-02,run-02,task-rest,tsCAP1,0.11884845370462802
426,sub-13,ses-01,run-02,task-rest,tsCAP2,0.06009931513411998
427,sub-13,ses-02,run-02,task-rest,tsCAP2,0.07655173525685201
428,sub-13,ses-01,run-02,task-rest,tsCAP3,0.18998553413093097
429,sub-13,ses-02,run-02,task-rest,tsCAP3,0.05019705555640853
430,sub-13,ses-01,run-02,task-rest,tsCAP4,0.13995014293119873
431,sub-13,ses-02,run-02,task-rest,tsCAP4,0.028627923147114057
432,sub-13,ses-01,run-02,task-rest,tsCAP5,0.16487381913609492
433,sub-13,ses-02,run-02,task-rest,tsCAP5,0.3866181126337029
434,sub-13,ses-01,run-02,task-rest,tsCAP6,0.1491727173432785
435,sub-13,ses-02,run-02,task-rest,tsCAP6,0.3860227124763335
436,sub-13,ses-01,run-02,task-rest,tsCAP7,0.19433799642937996
437,sub-13,ses-02,run-02,task-rest,tsCAP7,0.3087345956913001
438,sub-13,ses-01,run-02,task-rest,tsCAP8,0.17508178245477843
439,sub-13,ses-02,run-02,task-rest,tsCAP8,0.3078893675023408
440,sub-14,ses-01,run-02,task-rest,tsCAP1,0.06322628402761428
441,sub-14,ses-02,run-02,task-rest,tsCAP1,0.17770682299776136
442,sub-14,ses-01,run-02,task-rest,tsCAP2,-0.05756058580029159
443,sub-14,ses-02,run-02,task-rest,tsCAP2,0.1014207042640992
444,sub-14,ses-01,run-02,task-rest,tsCAP3,0.23937322820241577
445,sub-14,ses-02,run-02,task-rest,tsCAP3,0.1559900852791367
446,sub-14,ses-01,run-02,task-rest,tsCAP4,0.22171851484423688
447,sub-14,ses-02,run-02,task-rest,tsCAP4,0.1677777154415076
448,sub-14,ses-01,run-02,task-rest,tsCAP5,0.04300756016102164
449,sub-14,ses-02,run-02,task-rest,tsCAP5,-0.006864152310720308
450,sub-14,ses-01,run-02,task-rest,tsCAP6,0.061297031358584185
451,sub-14,ses-02,run-02,task-rest,tsCAP6,0.01608573346234491
452,sub-14,ses-01,run-02,task-rest,tsCAP7,0.25247942212343355
453,sub-14,ses-02,run-02,task-rest,tsCAP7,0.28737082640728284
454,sub-14,ses-01,run-02,task-rest,tsCAP8,0.2275231211562934
455,sub-14,ses-02,run-02,task-rest,tsCAP8,0.27174135136067823
456,sub-15,ses-01,run-02,task-rest,tsCAP1,0.05717884748035232
457,sub-15,ses-02,run-02,task-rest,tsCAP1,-0.10638783948141178
458,sub-15,ses-01,run-02,task-rest,tsCAP2,0.11616930635073092
459,sub-15,ses-02,run-02,task-rest,tsCAP2,-0.0699292332894693
460,sub-15,ses-01,run-02,task-rest,tsCAP3,0.09524727621858357
461,sub-15,ses-02,run-02,task-rest,tsCAP3,-0.17250331503702432
462,sub-15,ses-01,run-02,task-rest,tsCAP4,0.04058853189959682
463,sub-15,ses-02,run-02,task-rest,tsCAP4,-0.18598798729859173
464,sub-15,ses-01,run-02,task-rest,tsCAP5,0.31545749611339124
465,sub-15,ses-02,run-02,task-rest,tsCAP5,0.4314129623515509
466,sub-15,ses-01,run-02,task-rest,tsCAP6,0.31397439968772634
467,sub-15,ses-02,run-02,task-rest,tsCAP6,0.43834704526166113
468,sub-15,ses-01,run-02,task-rest,tsCAP7,0.2573937218923344
469,sub-15,ses-02,run-02,task-rest,tsCAP7,0.2884240135814711
470,sub-15,ses-01,run-02,task-rest,tsCAP8,0.2615699175552214
471,sub-15,ses-02,run-02,task-rest,tsCAP8,0.29901524698196735
472,sub-16,ses-01,run-02,task-rest,tsCAP1,0.10765669254888588
473,sub-16,ses-02,run-02,task-rest,tsCAP1,-0.06245734938850145
474,sub-16,ses-01,run-02,task-rest,tsCAP2,0.06446508373172152
475,sub-16,ses-02,run-02,task-rest,tsCAP2,-0.12844064530161423
476,sub-16,ses-01,run-02,task-rest,tsCAP3,-0.028842240959427074
477,sub-16,ses-02,run-02,task-rest,tsCAP3,0.02959462541270523
478,sub-16,ses-01,run-02,task-rest,tsCAP4,-0.05994239576726526
479,sub-16,ses-02,run-02,task-rest,tsCAP4,0.04189137263926224
480,sub-16,ses-01,run-02,task-rest,tsCAP5,0.15932846554031369
481,sub-16,ses-02,run-02,task-rest,tsCAP5,0.17615029306295477
482,sub-16,ses-01,run-02,task-rest,tsCAP6,0.16137062081452253
483,sub-16,ses-02,run-02,task-rest,tsCAP6,0.19320525552338888
484,sub-16,ses-01,run-02,task-rest,tsCAP7,0.00919501993661463
485,sub-16,ses-02,run-02,task-rest,tsCAP7,0.2531093103845603
486,sub-16,ses-01,run-02,task-rest,tsCAP8,0.028524879103125667
487,sub-16,ses-02,run-02,task-rest,tsCAP8,0.2814143998511674
488,sub-17,ses-01,run-02,task-rest,tsCAP1,-0.05300349666596776
489,sub-17,ses-02,run-02,task-rest,tsCAP1,0.137441603771724
490,sub-17,ses-01,run-02,task-rest,tsCAP2,-0.11134718776861545
491,sub-17,ses-02,run-02,task-rest,tsCAP2,0.15909394748169747
492,sub-17,ses-01,run-02,task-rest,tsCAP3,-0.029383910708875992
493,sub-17,ses-02,run-02,task-rest,tsCAP3,0.23857024681177602
494,sub-17,ses-01,run-02,task-rest,tsCAP4,-0.08143334947352643
495,sub-17,ses-02,run-02,task-rest,tsCAP4,0.1927123829155443
496,sub-17,ses-01,run-02,task-rest,tsCAP5,0.39521904317788537
497,sub-17,ses-02,run-02,task-rest,tsCAP5,0.1814222307198923
498,sub-17,ses-01,run-02,task-rest,tsCAP6,0.40973064719670077
499,sub-17,ses-02,run-02,task-rest,tsCAP6,0.18754205949083846
500,sub-17,ses-01,run-02,task-rest,tsCAP7,0.18419124453443425
501,sub-17,ses-02,run-02,task-rest,tsCAP7,0.08514143283350412
502,sub-17,ses-01,run-02,task-rest,tsCAP8,0.22018825744277032
503,sub-17,ses-02,run-02,task-rest,tsCAP8,0.12915120865758714
504,sub-18,ses-01,run-02,task-rest,tsCAP1,0.2428857870976565
505,sub-18,ses-01,run-02,task-rest,tsCAP2,0.2383429237709633
506,sub-18,ses-01,run-02,task-rest,tsCAP3,0.15925261294408014
507,sub-18,ses-01,run-02,task-rest,tsCAP4,0.12473700311412828
508,sub-18,ses-01,run-02,task-rest,tsCAP5,0.3108545284476685
509,sub-18,ses-01,run-02,task-rest,tsCAP6,0.3059234687805541
510,sub-18,ses-01,run-02,task-rest,tsCAP7,0.22352941036551846
511,sub-18,ses-01,run-02,task-rest,tsCAP8,0.24094007089998135
512,sub-20,ses-01,run-02,task-rest,tsCAP1,-0.033701815108793054
513,sub-20,ses-02,run-02,task-rest,tsCAP1,0.09476796033399748
514,sub-20,ses-01,run-02,task-rest,tsCAP2,-0.03219427082823306
515,sub-20,ses-02,run-02,task-rest,tsCAP2,0.07743690676312258
516,sub-20,ses-01,run-02,task-rest,tsCAP3,0.041392550010928765
517,sub-20,ses-02,run-02,task-rest,tsCAP3,0.34778993515556256
518,sub-20,ses-01,run-02,task-rest,tsCAP4,0.00892516470174544
519,sub-20,ses-02,run-02,task-rest,tsCAP4,0.32133696015834234
520,sub-20,ses-01,run-02,task-rest,tsCAP5,0.06987247496472723
521,sub-20,ses-02,run-02,task-rest,tsCAP5,-0.051477127966877624
522,sub-20,ses-01,run-02,task-rest,tsCAP6,0.0637723614196991
523,sub-20,ses-02,run-02,task-rest,tsCAP6,-0.04154942003039764
524,sub-20,ses-01,run-02,task-rest,tsCAP7,-0.0065208496538976535
525,sub-20,ses-02,run-02,task-rest,tsCAP7,-0.040210262263639225
526,sub-20,ses-01,run-02,task-rest,tsCAP8,-0.004613660311544394
527,sub-20,ses-02,run-02,task-rest,tsCAP8,-0.017361189593460013
528,sub-21,ses-01,run-02,task-rest,tsCAP1,0.25299599581478455
529,sub-21,ses-02,run-02,task-rest,tsCAP1,0.06612371343978563
530,sub-21,ses-01,run-02,task-rest,tsCAP2,0.22983193351419817
531,sub-21,ses-02,run-02,task-rest,tsCAP2,0.131666294646752
532,sub-21,ses-01,run-02,task-rest,tsCAP3,0.08407779642740158
533,sub-21,ses-02,run-02,task-rest,tsCAP3,-0.14942472423730274
534,sub-21,ses-01,run-02,task-rest,tsCAP4,0.05206333737639306
535,sub-21,ses-02,run-02,task-rest,tsCAP4,-0.03863605480348295
536,sub-21,ses-01,run-02,task-rest,tsCAP5,0.13899318531461527
537,sub-21,ses-02,run-02,task-rest,tsCAP5,-0.01273553515495839
538,sub-21,ses-01,run-02,task-rest,tsCAP6,0.1354568316099638
539,sub-21,ses-02,run-02,task-rest,tsCAP6,0.05046576631214647
540,sub-21,ses-01,run-02,task-rest,tsCAP7,0.016437507513086345
541,sub-21,ses-02,run-02,task-rest,tsCAP7,-0.11843074710321141
542,sub-21,ses-01,run-02,task-rest,tsCAP8,0.043067688578000266
543,sub-21,ses-02,run-02,task-rest,tsCAP8,-0.02114125969896813
544,sub-22,ses-01,run-02,task-rest,tsCAP1,0.29807109701499246
545,sub-22,ses-02,run-02,task-rest,tsCAP1,0.17976428980475018
546,sub-22,ses-01,run-02,task-rest,tsCAP2,0.3146359492073192
547,sub-22,ses-02,run-02,task-rest,tsCAP2,0.21370567516027714
548,sub-22,ses-01,run-02,task-rest,tsCAP3,-0.015581376567633136
549,sub-22,ses-02,run-02,task-rest,tsCAP3,0.1490622612807189
550,sub-22,ses-01,run-02,task-rest,tsCAP4,-0.01744191346612285
551,sub-22,ses-02,run-02,task-rest,tsCAP4,0.14538048574843634
552,sub-22,ses-01,run-02,task-rest,tsCAP5,0.19511732787988667
553,sub-22,ses-02,run-02,task-rest,tsCAP5,0.2897001967185993
554,sub-22,ses-01,run-02,task-rest,tsCAP6,0.23914527470949548
555,sub-22,ses-02,run-02,task-rest,tsCAP6,0.2880284662816292
556,sub-22,ses-01,run-02,task-rest,tsCAP7,-0.012197163421594742
557,sub-22,ses-02,run-02,task-rest,tsCAP7,0.025088004480217592
558,sub-22,ses-01,run-02,task-rest,tsCAP8,0.0564246567439691
559,sub-22,ses-02,run-02,task-rest,tsCAP8,0.06943326735502237
560,sub-10,ses-01,run-02,task-rest,tsCAP1,-0.15826909080072882
561,sub-10,ses-02,run-02,task-rest,tsCAP1,-0.01669187207681601
562,sub-10,ses-01,run-02,task-rest,tsCAP2,-0.16256745294758623
563,sub-10,ses-02,run-02,task-rest,tsCAP2,-0.08663682394503117
564,sub-10,ses-01,run-02,task-rest,tsCAP3,0.04254102871267851
565,sub-10,ses-02,run-02,task-rest,tsCAP3,0.3513060051624658
566,sub-10,ses-01,run-02,task-rest,tsCAP4,0.022682636038829168
567,sub-10,ses-02,run-02,task-rest,tsCAP4,0.3731156112441581
568,sub-10,ses-01,run-02,task-rest,tsCAP5,0.1301635526798435
569,sub-10,ses-02,run-02,task-rest,tsCAP5,0.3949537389312018
570,sub-10,ses-01,run-02,task-rest,tsCAP6,0.14826687707376093
571,sub-10,ses-02,run-02,task-rest,tsCAP6,0.4080804844629428
572,sub-10,ses-01,run-02,task-rest,tsCAP7,0.0971559356074995
573,sub-10,ses-02,run-02,task-rest,tsCAP7,0.2492983011354772
574,sub-10,ses-01,run-02,task-rest,tsCAP8,0.16286566732626342
575,sub-10,ses-02,run-02,task-rest,tsCAP8,0.26610040376255895
576,sub-19,ses-01,run-02,task-rest,tsCAP1,-0.209488642398017
577,sub-19,ses-02,run-02,task-rest,tsCAP1,-0.30115970191202224
578,sub-19,ses-01,run-02,task-rest,tsCAP2,-0.06820578245757707
579,sub-19,ses-02,run-02,task-rest,tsCAP2,0.010268051788490698
580,sub-19,ses-01,run-02,task-rest,tsCAP3,-0.20324184441408802
581,sub-19,ses-02,run-02,task-rest,tsCAP3,0.35332832383301555
582,sub-19,ses-01,run-02,task-rest,tsCAP4,-0.1845055380971948
583,sub-19,ses-02,run-02,task-rest,tsCAP4,0.12660575295727147
584,sub-19,ses-01,run-02,task-rest,tsCAP5,0.7618097656790414
585,sub-19,ses-02,run-02,task-rest,tsCAP5,0.7305417647858542
586,sub-19,ses-01,run-02,task-rest,tsCAP6,0.7722226966041257
587,sub-19,ses-02,run-02,task-rest,tsCAP6,0.823517350130484
588,sub-19,ses-01,run-02,task-rest,tsCAP7,0.436113157075335
589,sub-19,ses-02,run-02,task-rest,tsCAP7,-0.004706618659185972
590,sub-19,ses-01,run-02,task-rest,tsCAP8,0.5142944798196989
591,sub-19,ses-02,run-02,task-rest,tsCAP8,0.3434665038541285
592,sub-11,ses-02,run-02,task-rest,tsCAP1,0.331977201202514
593,sub-11,ses-02,run-02,task-rest,tsCAP2,0.294392603821592
594,sub-11,ses-02,run-02,task-rest,tsCAP3,0.3454396706191999
595,sub-11,ses-02,run-02,task-rest,tsCAP4,0.2703006184885386
596,sub-11,ses-02,run-02,task-rest,tsCAP5,0.29754588071297533
597,sub-11,ses-02,run-02,task-rest,tsCAP6,0.32705079433315576
598,sub-11,ses-02,run-02,task-rest,tsCAP7,-0.14819483912492853
599,sub-11,ses-02,run-02,task-rest,tsCAP8,-0.08689824275330603
600,sub-12,ses-01,run-02,task-rest,tsCAP1,0.004400107750137552
601,sub-12,ses-02,run-02,task-rest,tsCAP1,0.25113244407224344
602,sub-12,ses-01,run-02,task-rest,tsCAP2,0.02638317148654142
603,sub-12,ses-02,run-02,task-rest,tsCAP2,0.21128697362360363
604,sub-12,ses-01,run-02,task-rest,tsCAP3,0.13131097840134162
605,sub-12,ses-02,run-02,task-rest,tsCAP3,0.2201273705973411
606,sub-12,ses-01,run-02,task-rest,tsCAP4,0.11918807267584389
607,sub-12,ses-02,run-02,task-rest,tsCAP4,0.1777687893032919
608,sub-12,ses-01,run-02,task-rest,tsCAP5,0.32698052626354185
609,sub-12,ses-02,run-02,task-rest,tsCAP5,0.48858740012646606
610,sub-12,ses-01,run-02,task-rest,tsCAP6,0.33508748521333565
611,sub-12,ses-02,run-02,task-rest,tsCAP6,0.4840576176080028
612,sub-12,ses-01,run-02,task-rest,tsCAP7,0.3087003134647418
613,sub-12,ses-02,run-02,task-rest,tsCAP7,0.26300355604356485
614,sub-12,ses-01,run-02,task-rest,tsCAP8,0.33560551775361697
615,sub-12,ses-02,run-02,task-rest,tsCAP8,0.3050183831005528
